x,y,ppscore,case,is_valid_score,metric,baseline_score,model_score,model
job_self-employed,nr.employed,0.0,regression,True,mean absolute error,54.77754000000009,62.87099139641934,DecisionTreeRegressor()
job_self-employed,subscribed,0.0,classification,True,weighted F1,0.8338834128245893,0.8338834485508552,DecisionTreeClassifier()
job_self-employed,job_admin.,0.0,classification,True,weighted F1,0.6436654404204273,0.6436654851455215,DecisionTreeClassifier()
job_self-employed,job_blue-collar,0.0,classification,True,weighted F1,0.676487536623845,0.6764875938641238,DecisionTreeClassifier()
job_self-employed,job_entrepreneur,0.0,classification,True,weighted F1,0.9460336490477644,0.9460336807440198,DecisionTreeClassifier()
job_self-employed,job_housemaid,0.0,classification,True,weighted F1,0.960873887931908,0.960873919136163,DecisionTreeClassifier()
job_self-employed,job_management,0.0,classification,True,weighted F1,0.8918827192527243,0.8918827527999239,DecisionTreeClassifier()
job_self-employed,job_other,0.0,classification,True,weighted F1,0.986819445560466,0.986819445560466,DecisionTreeClassifier()
job_self-employed,job_retired,0.0,classification,True,weighted F1,0.9368591744993869,0.9368591744993869,DecisionTreeClassifier()
job_self-employed,job_self-employed,1.0,predict_itself,True,,0.0,1.0,
job_self-employed,job_services,0.0,classification,True,weighted F1,0.8584201680672268,0.8584201680672268,DecisionTreeClassifier()
job_self-employed,job_student,0.0,classification,True,weighted F1,0.9698030508132135,0.9698030817471399,DecisionTreeClassifier()
job_self-employed,job_technician,0.0,classification,True,weighted F1,0.7652658690450294,0.7652659205141222,DecisionTreeClassifier()
job_self-employed,job_unemployed,0.0,classification,True,weighted F1,0.961765964343598,0.961765964343598,DecisionTreeClassifier()
job_self-employed,marital_divorced,0.0,classification,True,weighted F1,0.8347465140919686,0.8347465616714926,DecisionTreeClassifier()
job_self-employed,marital_married,0.0,classification,True,weighted F1,0.5204,0.4446470579658776,DecisionTreeClassifier()
job_self-employed,marital_other,0.0,classification,True,weighted F1,0.9976006405124099,0.9976006405124099,DecisionTreeClassifier()
job_self-employed,marital_single,0.0,classification,True,weighted F1,0.5890642957416939,0.5890642957416939,DecisionTreeClassifier()
job_self-employed,education_basic.4y,0.0,classification,True,weighted F1,0.8459862403714254,0.8459862756098908,DecisionTreeClassifier()
job_self-employed,education_basic.6y,0.0,classification,True,weighted F1,0.9159242152927858,0.9159242479843185,DecisionTreeClassifier()
job_self-employed,education_basic.9y,0.0,classification,True,weighted F1,0.7824970286331714,0.7824970664849125,DecisionTreeClassifier()
job_self-employed,education_high.school,0.0,classification,True,weighted F1,0.6696711944852526,0.6696712377705634,DecisionTreeClassifier()
job_self-employed,education_illiterate,0.0,classification,True,weighted F1,0.9991000900270081,0.9991001200480192,DecisionTreeClassifier()
job_self-employed,education_other,0.0,classification,True,weighted F1,0.9359724067450179,0.9359724387597609,DecisionTreeClassifier()
job_self-employed,education_professional.course,0.0,classification,True,weighted F1,0.8223959552953698,0.8223959914799367,DecisionTreeClassifier()
job_self-employed,education_university.degree,0.07,classification,True,weighted F1,0.588,0.6182950159038787,DecisionTreeClassifier()
job_self-employed,housing_no,0.0,classification,True,weighted F1,0.5104,0.41056655047644264,DecisionTreeClassifier()
job_self-employed,housing_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
job_self-employed,housing_yes,0.0,classification,True,weighted F1,0.5044,0.4103660710936611,DecisionTreeClassifier()
job_self-employed,loan_no,0.0,classification,True,weighted F1,0.7506525486764385,0.7506526010288102,DecisionTreeClassifier()
job_self-employed,loan_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
job_self-employed,loan_yes,0.0,classification,True,weighted F1,0.78278029386344,0.78278029386344,DecisionTreeClassifier()
job_self-employed,contact_cellular,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
job_self-employed,contact_telephone,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
job_self-employed,month_apr,0.0,classification,True,weighted F1,0.9038849111202977,0.9038849111202977,DecisionTreeClassifier()
job_self-employed,month_aug,0.0,classification,True,weighted F1,0.7856143319663286,0.7856143822449225,DecisionTreeClassifier()
job_self-employed,month_dec,0.0,classification,True,weighted F1,0.9934048506714773,0.9934048909366446,DecisionTreeClassifier()
job_self-employed,month_jul,0.0,classification,True,weighted F1,0.7456105217010083,0.7456105217010083,DecisionTreeClassifier()
job_self-employed,month_jun,0.0,classification,True,weighted F1,0.8138056593699947,0.8138056958878435,DecisionTreeClassifier()
job_self-employed,month_mar,0.0,classification,True,weighted F1,0.9781536818777072,0.978153712550598,DecisionTreeClassifier()
job_self-employed,month_may,0.0,classification,True,weighted F1,0.5504,0.5281352140035489,DecisionTreeClassifier()
job_self-employed,month_nov,0.0,classification,True,weighted F1,0.8561036164844407,0.8561036164844407,DecisionTreeClassifier()
job_self-employed,month_oct,0.0,classification,True,weighted F1,0.972187301907742,0.9721873327667856,DecisionTreeClassifier()
job_self-employed,month_sep,0.0,classification,True,weighted F1,0.9796465565847764,0.9796465565847764,DecisionTreeClassifier()
job_self-employed,day_of_week_fri,0.0,classification,True,weighted F1,0.7283091591260208,0.7283092128771804,DecisionTreeClassifier()
job_self-employed,day_of_week_mon,0.0,classification,True,weighted F1,0.692644755401321,0.6926447974770884,DecisionTreeClassifier()
job_self-employed,day_of_week_thu,0.0,classification,True,weighted F1,0.7014489682097045,0.701449009836551,DecisionTreeClassifier()
job_self-employed,day_of_week_tue,0.0,classification,True,weighted F1,0.7213619121389842,0.7213619527788551,DecisionTreeClassifier()
job_self-employed,day_of_week_wed,0.0,classification,True,weighted F1,0.7119408641563924,0.7119409052766672,DecisionTreeClassifier()
job_self-employed,poutcome_failure,0.0,classification,True,weighted F1,0.8537885521885522,0.8537885521885522,DecisionTreeClassifier()
job_self-employed,poutcome_nonexistent,0.0,classification,True,weighted F1,0.8086619878035733,0.808662024548508,DecisionTreeClassifier()
job_self-employed,poutcome_success,0.0,classification,True,weighted F1,0.9531504216194249,0.9531504530843764,DecisionTreeClassifier()
job_services,age,0.0,regression,True,mean absolute error,8.334,8.450554670329236,DecisionTreeRegressor()
job_services,campaign,0.0,regression,True,mean absolute error,1.5188,1.7549295511418739,DecisionTreeRegressor()
job_services,pdays,0.0,regression,True,mean absolute error,34.3472,66.2686426565271,DecisionTreeRegressor()
job_services,previous,0.0,regression,True,mean absolute error,0.1646,0.28648066592851745,DecisionTreeRegressor()
job_services,emp.var.rate,0.0,regression,True,mean absolute error,1.27854,1.4369285149025839,DecisionTreeRegressor()
job_services,cons.price.idx,0.0,regression,True,mean absolute error,0.5086362000000009,0.5092901434603309,DecisionTreeRegressor()
job_services,cons.conf.idx,0.0,regression,True,mean absolute error,3.7565400000000007,3.948278552124487,DecisionTreeRegressor()
job_services,euribor3m,0.0,regression,True,mean absolute error,1.341607,1.6271394411045306,DecisionTreeRegressor()
job_services,nr.employed,0.0,regression,True,mean absolute error,54.77754000000009,62.87540266425579,DecisionTreeRegressor()
job_services,subscribed,0.0,classification,True,weighted F1,0.8338834128245893,0.8338834485508552,DecisionTreeClassifier()
job_services,job_admin.,0.0,classification,True,weighted F1,0.6436654404204273,0.6436654851455215,DecisionTreeClassifier()
job_services,job_blue-collar,0.0,classification,True,weighted F1,0.676487536623845,0.6764875938641238,DecisionTreeClassifier()
job_services,job_entrepreneur,0.0,classification,True,weighted F1,0.9460336490477644,0.9460336807440198,DecisionTreeClassifier()
job_services,job_housemaid,0.0,classification,True,weighted F1,0.960873887931908,0.960873919136163,DecisionTreeClassifier()
job_services,job_management,0.0,classification,True,weighted F1,0.8918827192527243,0.8918827527999239,DecisionTreeClassifier()
job_services,job_other,0.0,classification,True,weighted F1,0.986819445560466,0.986819445560466,DecisionTreeClassifier()
job_services,job_retired,0.0,classification,True,weighted F1,0.9368591744993869,0.9368591744993869,DecisionTreeClassifier()
job_services,job_self-employed,0.0,classification,True,weighted F1,0.9466262498727217,0.9466262815367164,DecisionTreeClassifier()
job_services,job_services,1.0,predict_itself,True,,0.0,1.0,
job_services,job_student,0.0,classification,True,weighted F1,0.9698030508132135,0.9698030817471399,DecisionTreeClassifier()
job_services,job_technician,0.0,classification,True,weighted F1,0.7652658690450294,0.7652659205141222,DecisionTreeClassifier()
job_services,job_unemployed,0.0,classification,True,weighted F1,0.961765964343598,0.961765964343598,DecisionTreeClassifier()
job_services,marital_divorced,0.0,classification,True,weighted F1,0.8347465140919686,0.8347465616714926,DecisionTreeClassifier()
job_services,marital_married,0.0,classification,True,weighted F1,0.5204,0.4446470579658776,DecisionTreeClassifier()
job_services,marital_other,0.0,classification,True,weighted F1,0.9976006405124099,0.9976006405124099,DecisionTreeClassifier()
job_services,marital_single,0.0,classification,True,weighted F1,0.5890642957416939,0.5890642957416939,DecisionTreeClassifier()
job_services,education_basic.4y,0.0,classification,True,weighted F1,0.8459862403714254,0.8459862756098908,DecisionTreeClassifier()
job_services,education_basic.6y,0.0,classification,True,weighted F1,0.9159242152927858,0.9159242479843185,DecisionTreeClassifier()
job_services,education_basic.9y,0.0,classification,True,weighted F1,0.7824970286331714,0.7824970664849125,DecisionTreeClassifier()
job_services,education_high.school,0.31,classification,True,weighted F1,0.6696711944852526,0.7728925413169268,DecisionTreeClassifier()
job_services,education_illiterate,0.0,classification,True,weighted F1,0.9991000900270081,0.9991001200480192,DecisionTreeClassifier()
job_services,education_other,0.0,classification,True,weighted F1,0.9359724067450179,0.9359724387597609,DecisionTreeClassifier()
job_services,education_professional.course,0.0,classification,True,weighted F1,0.8223959552953698,0.8223959914799367,DecisionTreeClassifier()
job_services,education_university.degree,0.0,classification,True,weighted F1,0.588,0.583020576269366,DecisionTreeClassifier()
job_services,housing_no,0.0,classification,True,weighted F1,0.5104,0.4048819252432156,DecisionTreeClassifier()
job_services,housing_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
job_services,housing_yes,0.0,classification,True,weighted F1,0.5044,0.37823879903879903,DecisionTreeClassifier()
job_services,loan_no,0.0,classification,True,weighted F1,0.7506525486764385,0.7506526010288102,DecisionTreeClassifier()
job_services,loan_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
job_services,loan_yes,0.0,classification,True,weighted F1,0.78278029386344,0.78278029386344,DecisionTreeClassifier()
job_services,contact_cellular,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
job_services,contact_telephone,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
job_services,month_apr,0.0,classification,True,weighted F1,0.9038849111202977,0.9038849111202977,DecisionTreeClassifier()
job_services,month_aug,0.0,classification,True,weighted F1,0.7856143319663286,0.7856143822449225,DecisionTreeClassifier()
job_services,month_dec,0.0,classification,True,weighted F1,0.9934048506714773,0.9934048909366446,DecisionTreeClassifier()
job_services,month_jul,0.0,classification,True,weighted F1,0.7456105217010083,0.7456105217010083,DecisionTreeClassifier()
job_services,month_jun,0.0,classification,True,weighted F1,0.8138056593699947,0.8138056958878435,DecisionTreeClassifier()
job_services,month_mar,0.0,classification,True,weighted F1,0.9781536818777072,0.978153712550598,DecisionTreeClassifier()
job_services,month_may,0.0,classification,True,weighted F1,0.5504,0.5281352140035489,DecisionTreeClassifier()
job_services,month_nov,0.0,classification,True,weighted F1,0.8561036164844407,0.8561036164844407,DecisionTreeClassifier()
job_services,month_oct,0.0,classification,True,weighted F1,0.972187301907742,0.9721873327667856,DecisionTreeClassifier()
job_services,month_sep,0.0,classification,True,weighted F1,0.9796465565847764,0.9796465565847764,DecisionTreeClassifier()
job_services,day_of_week_fri,0.0,classification,True,weighted F1,0.7283091591260208,0.7283092128771804,DecisionTreeClassifier()
job_services,day_of_week_mon,0.0,classification,True,weighted F1,0.692644755401321,0.6926447974770884,DecisionTreeClassifier()
job_services,day_of_week_thu,0.0,classification,True,weighted F1,0.7014489682097045,0.701449009836551,DecisionTreeClassifier()
job_services,day_of_week_tue,0.0,classification,True,weighted F1,0.7213619121389842,0.7213619527788551,DecisionTreeClassifier()
job_services,day_of_week_wed,0.0,classification,True,weighted F1,0.7119408641563924,0.7119409052766672,DecisionTreeClassifier()
job_services,poutcome_failure,0.0,classification,True,weighted F1,0.8537885521885522,0.8537885521885522,DecisionTreeClassifier()
job_services,poutcome_nonexistent,0.0,classification,True,weighted F1,0.8086619878035733,0.808662024548508,DecisionTreeClassifier()
job_services,poutcome_success,0.0,classification,True,weighted F1,0.9531504216194249,0.9531504530843764,DecisionTreeClassifier()
job_student,age,0.01,regression,True,mean absolute error,8.334,8.273852300985368,DecisionTreeRegressor()
job_student,campaign,0.0,regression,True,mean absolute error,1.5188,1.7532591933144857,DecisionTreeRegressor()
job_student,pdays,0.0,regression,True,mean absolute error,34.3472,64.84378235534084,DecisionTreeRegressor()
job_student,previous,0.0,regression,True,mean absolute error,0.1646,0.28093038073584253,DecisionTreeRegressor()
job_student,emp.var.rate,0.0,regression,True,mean absolute error,1.27854,1.4119325859575396,DecisionTreeRegressor()
job_student,cons.price.idx,0.0,regression,True,mean absolute error,0.5086362000000009,0.5095391060366038,DecisionTreeRegressor()
job_student,cons.conf.idx,0.0,regression,True,mean absolute error,3.7565400000000007,3.9473372695851903,DecisionTreeRegressor()
job_student,euribor3m,0.0,regression,True,mean absolute error,1.341607,1.5889918431564993,DecisionTreeRegressor()
job_student,nr.employed,0.0,regression,True,mean absolute error,54.77754000000009,61.21428141287713,DecisionTreeRegressor()
job_student,subscribed,0.0,classification,True,weighted F1,0.8338834128245893,0.8338834485508552,DecisionTreeClassifier()
job_student,job_admin.,0.0,classification,True,weighted F1,0.6436654404204273,0.6436654851455215,DecisionTreeClassifier()
job_student,job_blue-collar,0.0,classification,True,weighted F1,0.676487536623845,0.6764875938641238,DecisionTreeClassifier()
job_student,job_entrepreneur,0.0,classification,True,weighted F1,0.9460336490477644,0.9460336807440198,DecisionTreeClassifier()
job_student,job_housemaid,0.0,classification,True,weighted F1,0.960873887931908,0.960873919136163,DecisionTreeClassifier()
job_student,job_management,0.0,classification,True,weighted F1,0.8918827192527243,0.8918827527999239,DecisionTreeClassifier()
job_student,job_other,0.0,classification,True,weighted F1,0.986819445560466,0.986819445560466,DecisionTreeClassifier()
job_student,job_retired,0.0,classification,True,weighted F1,0.9368591744993869,0.9368591744993869,DecisionTreeClassifier()
job_student,job_self-employed,0.0,classification,True,weighted F1,0.9466262498727217,0.9466262815367164,DecisionTreeClassifier()
job_student,job_services,0.0,classification,True,weighted F1,0.8584201680672268,0.8584201680672268,DecisionTreeClassifier()
job_student,job_student,1.0,predict_itself,True,,0.0,1.0,
job_student,job_technician,0.0,classification,True,weighted F1,0.7652658690450294,0.7652659205141222,DecisionTreeClassifier()
job_student,job_unemployed,0.0,classification,True,weighted F1,0.961765964343598,0.961765964343598,DecisionTreeClassifier()
job_student,marital_divorced,0.0,classification,True,weighted F1,0.8347465140919686,0.8347465616714926,DecisionTreeClassifier()
job_student,marital_married,0.0,classification,True,weighted F1,0.5204,0.48666841286640006,DecisionTreeClassifier()
job_student,marital_other,0.0,classification,True,weighted F1,0.9976006405124099,0.9976006405124099,DecisionTreeClassifier()
job_student,marital_single,0.1,classification,True,weighted F1,0.5890642957416939,0.6311217978960243,DecisionTreeClassifier()
job_student,education_basic.4y,0.0,classification,True,weighted F1,0.8459862403714254,0.8459862756098908,DecisionTreeClassifier()
job_student,education_basic.6y,0.0,classification,True,weighted F1,0.9159242152927858,0.9159242479843185,DecisionTreeClassifier()
job_student,education_basic.9y,0.0,classification,True,weighted F1,0.7824970286331714,0.7824970664849125,DecisionTreeClassifier()
job_student,education_high.school,0.0,classification,True,weighted F1,0.6696711944852526,0.6696712377705634,DecisionTreeClassifier()
job_student,education_illiterate,0.0,classification,True,weighted F1,0.9991000900270081,0.9991001200480192,DecisionTreeClassifier()
job_student,education_other,0.0,classification,True,weighted F1,0.9359724067450179,0.9359724387597609,DecisionTreeClassifier()
job_student,education_professional.course,0.0,classification,True,weighted F1,0.8223959552953698,0.8223959914799367,DecisionTreeClassifier()
job_student,education_university.degree,0.0,classification,True,weighted F1,0.588,0.583020576269366,DecisionTreeClassifier()
job_student,housing_no,0.0,classification,True,weighted F1,0.5104,0.4048819252432156,DecisionTreeClassifier()
job_student,housing_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
job_student,housing_yes,0.0,classification,True,weighted F1,0.5044,0.37823879903879903,DecisionTreeClassifier()
job_student,loan_no,0.0,classification,True,weighted F1,0.7506525486764385,0.7506526010288102,DecisionTreeClassifier()
job_student,loan_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
job_student,loan_yes,0.0,classification,True,weighted F1,0.78278029386344,0.78278029386344,DecisionTreeClassifier()
job_student,contact_cellular,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
job_student,contact_telephone,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
job_student,month_apr,0.0,classification,True,weighted F1,0.9038849111202977,0.9038849111202977,DecisionTreeClassifier()
job_student,month_aug,0.0,classification,True,weighted F1,0.7856143319663286,0.7856143822449225,DecisionTreeClassifier()
job_student,month_dec,0.0,classification,True,weighted F1,0.9934048506714773,0.9934048909366446,DecisionTreeClassifier()
job_student,month_jul,0.0,classification,True,weighted F1,0.7456105217010083,0.7456105217010083,DecisionTreeClassifier()
job_student,month_jun,0.0,classification,True,weighted F1,0.8138056593699947,0.8138056958878435,DecisionTreeClassifier()
job_student,month_mar,0.0,classification,True,weighted F1,0.9781536818777072,0.978153712550598,DecisionTreeClassifier()
job_student,month_may,0.0,classification,True,weighted F1,0.5504,0.5281352140035489,DecisionTreeClassifier()
job_student,month_nov,0.0,classification,True,weighted F1,0.8561036164844407,0.8561036164844407,DecisionTreeClassifier()
job_student,month_oct,0.0,classification,True,weighted F1,0.972187301907742,0.9721873327667856,DecisionTreeClassifier()
job_student,month_sep,0.0,classification,True,weighted F1,0.9796465565847764,0.9796465565847764,DecisionTreeClassifier()
job_student,day_of_week_fri,0.0,classification,True,weighted F1,0.7283091591260208,0.7283092128771804,DecisionTreeClassifier()
job_student,day_of_week_mon,0.0,classification,True,weighted F1,0.692644755401321,0.6926447974770884,DecisionTreeClassifier()
job_student,day_of_week_thu,0.0,classification,True,weighted F1,0.7014489682097045,0.701449009836551,DecisionTreeClassifier()
job_student,day_of_week_tue,0.0,classification,True,weighted F1,0.7213619121389842,0.7213619527788551,DecisionTreeClassifier()
job_student,day_of_week_wed,0.0,classification,True,weighted F1,0.7119408641563924,0.7119409052766672,DecisionTreeClassifier()
job_student,poutcome_failure,0.0,classification,True,weighted F1,0.8537885521885522,0.8537885521885522,DecisionTreeClassifier()
job_student,poutcome_nonexistent,0.0,classification,True,weighted F1,0.8086619878035733,0.808662024548508,DecisionTreeClassifier()
job_student,poutcome_success,0.0,classification,True,weighted F1,0.9531504216194249,0.9531504530843764,DecisionTreeClassifier()
job_technician,age,0.0,regression,True,mean absolute error,8.334,8.446786035587348,DecisionTreeRegressor()
job_technician,campaign,0.0,regression,True,mean absolute error,1.5188,1.7559762867742241,DecisionTreeRegressor()
job_technician,pdays,0.0,regression,True,mean absolute error,34.3472,66.36392289230582,DecisionTreeRegressor()
job_technician,previous,0.0,regression,True,mean absolute error,0.1646,0.2862736249224718,DecisionTreeRegressor()
job_technician,emp.var.rate,0.0,regression,True,mean absolute error,1.27854,1.4324880698879194,DecisionTreeRegressor()
job_technician,cons.price.idx,0.0,regression,True,mean absolute error,0.5086362000000009,0.5099300604268356,DecisionTreeRegressor()
job_technician,cons.conf.idx,0.0,regression,True,mean absolute error,3.7565400000000007,3.9391318875760795,DecisionTreeRegressor()
job_technician,euribor3m,0.0,regression,True,mean absolute error,1.341607,1.622909859188764,DecisionTreeRegressor()
job_technician,nr.employed,0.0,regression,True,mean absolute error,54.77754000000009,62.69259737694342,DecisionTreeRegressor()
job_technician,subscribed,0.0,classification,True,weighted F1,0.8338834128245893,0.8338834485508552,DecisionTreeClassifier()
job_technician,job_admin.,0.0,classification,True,weighted F1,0.6436654404204273,0.6436654851455215,DecisionTreeClassifier()
job_technician,job_blue-collar,0.0,classification,True,weighted F1,0.676487536623845,0.6764875938641238,DecisionTreeClassifier()
job_technician,job_entrepreneur,0.0,classification,True,weighted F1,0.9460336490477644,0.9460336807440198,DecisionTreeClassifier()
job_technician,job_housemaid,0.0,classification,True,weighted F1,0.960873887931908,0.960873919136163,DecisionTreeClassifier()
job_technician,job_management,0.0,classification,True,weighted F1,0.8918827192527243,0.8918827527999239,DecisionTreeClassifier()
job_technician,job_other,0.0,classification,True,weighted F1,0.986819445560466,0.986819445560466,DecisionTreeClassifier()
job_technician,job_retired,0.0,classification,True,weighted F1,0.9368591744993869,0.9368591744993869,DecisionTreeClassifier()
job_technician,job_self-employed,0.0,classification,True,weighted F1,0.9466262498727217,0.9466262815367164,DecisionTreeClassifier()
job_technician,job_services,0.0,classification,True,weighted F1,0.8584201680672268,0.8584201680672268,DecisionTreeClassifier()
job_technician,job_student,0.0,classification,True,weighted F1,0.9698030508132135,0.9698030817471399,DecisionTreeClassifier()
job_technician,job_technician,1.0,predict_itself,True,,0.0,1.0,
job_technician,job_unemployed,0.0,classification,True,weighted F1,0.961765964343598,0.961765964343598,DecisionTreeClassifier()
job_technician,marital_divorced,0.0,classification,True,weighted F1,0.8347465140919686,0.8347465616714926,DecisionTreeClassifier()
job_technician,marital_married,0.0,classification,True,weighted F1,0.5204,0.4446470579658776,DecisionTreeClassifier()
job_technician,marital_other,0.0,classification,True,weighted F1,0.9976006405124099,0.9976006405124099,DecisionTreeClassifier()
job_technician,marital_single,0.0,classification,True,weighted F1,0.5890642957416939,0.5890642957416939,DecisionTreeClassifier()
job_technician,education_basic.4y,0.0,classification,True,weighted F1,0.8459862403714254,0.8459862756098908,DecisionTreeClassifier()
job_technician,education_basic.6y,0.0,classification,True,weighted F1,0.9159242152927858,0.9159242479843185,DecisionTreeClassifier()
job_technician,education_basic.9y,0.0,classification,True,weighted F1,0.7824970286331714,0.7824970664849125,DecisionTreeClassifier()
job_technician,education_high.school,0.0,classification,True,weighted F1,0.6696711944852526,0.6696712377705634,DecisionTreeClassifier()
job_technician,education_illiterate,0.0,classification,True,weighted F1,0.9991000900270081,0.9991001200480192,DecisionTreeClassifier()
job_technician,education_other,0.0,classification,True,weighted F1,0.9359724067450179,0.9359724387597609,DecisionTreeClassifier()
job_technician,education_professional.course,0.0,classification,True,weighted F1,0.8223959552953698,0.8223959914799367,DecisionTreeClassifier()
job_technician,education_university.degree,0.0,classification,True,weighted F1,0.588,0.583020576269366,DecisionTreeClassifier()
job_technician,housing_no,0.0,classification,True,weighted F1,0.5104,0.4048819252432156,DecisionTreeClassifier()
job_technician,housing_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
job_technician,housing_yes,0.0,classification,True,weighted F1,0.5044,0.37823879903879903,DecisionTreeClassifier()
job_technician,loan_no,0.0,classification,True,weighted F1,0.7506525486764385,0.7506526010288102,DecisionTreeClassifier()
job_technician,loan_other,0.0,classification,True,weighted F1,0.9659314586283634,0.9659315000281583,DecisionTreeClassifier()
job_technician,loan_yes,0.0,classification,True,weighted F1,0.78278029386344,0.78278029386344,DecisionTreeClassifier()
job_technician,contact_cellular,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
job_technician,contact_telephone,0.0,classification,True,weighted F1,0.5252,0.4949951353586341,DecisionTreeClassifier()
job_technician,month_apr,0.0,classification,True,weighted F1,0.9038849111202977,0.9038849111202977,DecisionTreeClassifier()
job_technician,month_aug,0.0,classification,True,weighted F1,0.7856143319663286,0.7856143822449225,DecisionTreeClassifier()
job_technician,month_dec,0.0,classification,True,weighted F1,0.9934048506714773,0.9934048909366446,DecisionTreeClassifier()
job_technician,month_jul,0.0,classification,True,weighted F1,0.7456105217010083,0.7456105217010083,DecisionTreeClassifier()
job_technician,month_jun,0.0,classification,True,weighted F1,0.8138056593699947,0.8138056958878435,DecisionTreeClassifier()
job_technician,month_mar,0.0,classification,True,weighted F1,0.9781536818777072,0.978153712550598,DecisionTreeClassifier()
job_technician,month_may,0.0,classification,True,weighted F1,0.5504,0.5281352140035489,DecisionTreeClassifier()
job_technician,month_nov,0.0,classification,True,weighted F1,0.8561036164844407,0.8561036164844407,DecisionTreeClassifier()
job_technician,month_oct,0.0,classification,True,weighted F1,0.972187301907742,0.9721873327667856,DecisionTreeClassifier()
job_technician,month_sep,0.0,classification,True,weighted F1,0.9796465565847764,0.9796465565847764,DecisionTreeClassifier()
job_technician,day_of_week_fri,0.0,classification,True,weighted F1,0.7283091591260208,0.7283092128771804,DecisionTreeClassifier()
job_technician,day_of_week_mon,0.0,classification,True,weighted F1,0.692644755401321,0.6926447974770884,DecisionTreeClassifier()
job_technician,day_of_week_thu,0.0,classification,True,weighted F1,0.7014489682097045,0.701449009836551,DecisionTreeClassifier()
job_technician,day_of_week_tue,0.0,classification,True,weighted F1,0.7213619121389842,0.7213619527788551,DecisionTreeClassifier()
job_technician,day_of_week_wed,0.0,classification,True,weighted F1,0.7119408641563924,0.7119409052766672,DecisionTreeClassifier()
job_technician,poutcome_failure,0.0,classification,True,weighted F1,0.8537885521885522,0.8537885521885522,DecisionTreeClassifier()
job_technician,poutcome_nonexistent,0.0,classification,True,weighted F1,0.8086619878035733,0.808662024548508,DecisionTreeClassifier()
job_technician,poutcome_success,0.0,classification,True,weighted F1,0.9531504216194249,0.9531504530843764,DecisionTreeClassifier()
job_unemployed,age,0.0,regression,True,mean absolute error,8.334,8.473018047430973,DecisionTreeRegressor()
job_unemployed,campaign,0.0,regression,True,mean absolute error,1.5188,1.7566633437946328,DecisionTreeRegressor()
job_unemployed,pdays,0.0,regression,True,mean absolute error,34.3472,66.33328023475643,DecisionTreeRegressor()
job_unemployed,previous,0.0,regression,True,mean absolute error,0.1646,0.286341847782053,DecisionTreeRegressor()
job_unemployed,emp.var.rate,0.0,regression,True,mean absolute error,1.27854,1.4368670010245574,DecisionTreeRegressor()
job_unemployed,cons.price.idx,0.0,regression,True,mean absolute error,0.5086362000000009,0.5099729006738092,DecisionTreeRegressor()
job_unemployed,cons.conf.idx,0.0,regression,True,mean absolute error,3.7565400000000007,3.9547252764205,DecisionTreeRegressor()
job_unemployed,euribor3m,0.0,regression,True,mean absolute error,1.341607,1.627495369631335,DecisionTreeRegressor()
job_unemployed,nr.employed,0.0,regression,True,mean absolute error,54.77754000000009,62.89336902403058,DecisionTreeRegressor()
job_unemployed,subscribed,0.0,classification,True,weighted F1,0.8338834128245893,0.8338834485508552,DecisionTreeClassifier()
job_unemployed,job_admin.,0.0,classification,True,weighted F1,0.6436654404204273,0.6436654851455215,DecisionTreeClassifier()
job_unemployed,job_blue-collar,0.0,classification,True,weighted F1,0.676487536623845,0.6764875938641238,DecisionTreeClassifier()
job_unemployed,job_entrepreneur,0.0,classification,True,weighted F1,0.9460336490477644,0.9460336807440198,DecisionTreeClassifier()
job_unemployed,job_housemaid,0.0,classification,True,weighted F1,0.960873887931908,0.960873919136163,DecisionTreeClassifier()
job_unemployed,job_management,0.0,classification,True,weighted F1,0.8918827192527243,0.8918827527999239,DecisionTreeClassifier()
job_unemployed,job_other,0.0,classification,True,weighted F1,0.986819445560466,0.986819445560466,DecisionTreeClassifier()
job_unemployed,job_retired,0.0,classification,True,weighted F1,0.9368591744993869,0.9368591744993869,DecisionTreeClassifier()
job_unemployed,job_self-employed,0.0,classification,True,weighted F1,0.9466262498727217,0.9466262815367164,DecisionTreeClassifier()
